Customer_ID,Annual_Spend,Order_Count,Avg_Order_Value,Days_Since_Last_Purchase,Product_Category_Count,Mobile_App_Usage,Website_Visits,Wishlist_Items,Coupon_Usage_Rate,Return_Rate
CUST_004153,63594.2,127,17684.5,115,1,56,185,66,0.359,0.384
CUST_004154,35495.23,155,9746.78,57,19,111,126,3,0.298,0.299
CUST_004155,119744.59,175,6303.13,69,2,33,159,43,0.387,0.197
CUST_004156,51431.61,80,14519.75,92,13,40,115,14,0.918,0.096
CUST_004157,86558.49,115,10561.98,228,16,39,195,83,0.368,0.112
CUST_004158,42865.07,134,4311.99,136,8,10,48,7,0.917,0.294
CUST_004159,37991.63,55,4018.9,104,3,89,165,4,0.423,0.312
CUST_004160,63507.78,225,17745.06,304,21,0,129,65,0.855,0.211
CUST_004161,60414.24,44,24371.86,338,19,29,126,91,0.522,0.048
CUST_004162,83774.08,18,5980.73,16,14,116,136,85,0.311,0.374
CUST_004163,49610.01,16,19374.09,53,11,42,45,72,0.449,0.338
CUST_004164,16556.73,12,2372.65,111,12,81,64,91,0.424,0.056
CUST_004165,44225.56,148,9663.08,171,11,25,176,45,0.26,0.023
CUST_004166,104367.43,45,12765.87,304,11,52,156,64,0.29,0.214
CUST_004167,48622.26,192,6864.92,143,22,46,89,99,0.186,0.114
CUST_004168,50389.17,232,13333.54,84,21,119,28,65,0.336,0.113
CUST_004169,119427.35,187,22088.84,11,18,8,32,25,0.624,0.035
CUST_004170,36374.34,93,23622.06,251,10,8,27,30,0.387,0.381
CUST_004171,20333.76,222,2693.81,215,16,0,94,50,0.712,0.332
CUST_004172,53506.49,218,6941.78,125,8,70,82,40,0.987,0.046
CUST_004173,42662.61,22,24482.52,97,6,43,111,50,0.377,0.351
CUST_004174,30443.49,97,6906.38,303,19,58,153,18,0.463,0.273
CUST_004175,52956.98,245,17379.14,27,13,55,113,94,0.164,0.13
CUST_004176,84461.74,231,6485.65,335,15,105,28,72,0.392,0.349
CUST_004177,59486.1,47,9037.87,265,13,50,138,2,0.727,0.239
CUST_004178,74227.26,29,4943.72,51,1,15,101,37,0.217,0.339
CUST_004179,213071.99,214,21436.24,142,21,37,161,69,0.182,0.188
CUST_004180,47097.95,45,22089.69,131,2,10,103,44,0.376,0.2
CUST_004181,72754.35,77,7563.43,345,13,114,47,70,0.819,0.116
CUST_004182,41921.36,9,20625.03,206,2,24,154,40,0.624,0.155
CUST_004183,33108.6,24,9084.39,61,11,92,123,24,0.958,0.227
CUST_004184,39757.93,15,2655.68,362,13,82,199,88,0.905,0.379
CUST_004185,42824.64,164,19000.29,131,10,81,167,49,0.151,0.24
CUST_004186,77005.57,13,14991.87,40,23,110,158,0,0.043,0.059
CUST_004187,310007.9,91,7004.68,200,22,58,192,53,0.399,0.003
CUST_004188,36270.85,172,6474.39,98,15,28,166,85,0.522,0.34
CUST_004189,44728.33,101,24395.46,310,1,79,110,83,0.516,0.146
CUST_004190,57286.13,71,21590.03,283,14,109,23,12,0.134,0.126
CUST_004191,78988.63,200,20283.0,356,10,39,195,39,0.125,0.32
CUST_004192,72004.62,229,3374.84,46,18,7,22,20,0.047,0.378
CUST_004193,147099.87,233,18928.64,136,11,97,188,86,0.851,0.299
CUST_004194,10954.72,206,5520.6,129,7,5,154,40,0.948,0.07
CUST_004195,11261.54,122,24439.25,194,15,44,15,60,0.116,0.157
CUST_004196,42314.51,76,1491.81,116,3,108,172,32,0.213,0.304
CUST_004197,129069.99,164,8933.03,363,2,52,26,72,0.09,0.363
CUST_004198,20011.18,116,10830.47,68,22,93,132,28,0.878,0.399
CUST_004199,7292.91,61,20640.23,27,8,107,186,54,0.959,0.205
CUST_004200,89306.15,232,19202.33,334,8,97,199,31,0.262,0.329
CUST_004201,71008.87,209,9499.81,13,11,20,34,10,0.304,0.019
CUST_004202,27913.18,168,14225.9,45,16,115,197,51,0.363,0.114
CUST_004203,30035.11,245,20922.76,15,2,56,173,35,0.502,0.149
CUST_004204,30369.05,221,651.35,208,22,75,55,92,0.682,0.39
CUST_004205,64690.83,126,20094.02,157,5,112,126,30,0.504,0.001
CUST_004206,38622.08,155,23683.02,336,7,5,151,13,0.951,0.123
CUST_004207,84613.13,1,995.2,226,20,102,137,62,0.1,0.372
CUST_004208,8117.37,244,1330.41,240,13,62,37,51,0.799,0.123
CUST_004209,32866.32,162,8743.95,57,2,5,197,53,0.334,0.09
CUST_004210,27221.5,68,2376.69,303,3,52,175,49,0.378,0.292
CUST_004211,50039.18,88,12086.05,304,9,3,8,88,0.709,0.298
CUST_004212,41083.69,21,18272.02,344,10,116,177,53,0.929,0.189
CUST_004213,104661.92,161,14259.1,129,24,8,68,89,0.716,0.379
CUST_004214,16292.57,135,5071.51,216,13,68,175,85,0.776,0.081
CUST_004215,61811.46,193,16439.32,13,21,73,166,72,0.751,0.365
CUST_004216,88506.87,233,17184.39,358,13,110,4,96,0.321,0.302
CUST_004217,219619.81,3,23324.66,242,5,71,83,86,0.757,0.147
CUST_004218,42734.58,236,3840.56,144,23,86,138,98,0.785,0.323
CUST_004219,75140.95,51,17369.94,325,7,3,59,83,0.533,0.053
CUST_004220,16937.68,79,22803.4,102,17,57,154,96,0.537,0.052
CUST_004221,11221.99,95,12638.79,216,15,36,134,34,0.76,0.372
CUST_004222,108157.31,182,9172.63,357,5,70,187,29,0.817,0.038
CUST_004223,59641.55,208,4434.59,63,24,5,177,54,0.337,0.002
CUST_004224,136620.03,202,21696.31,157,7,108,66,93,0.802,0.156
CUST_004225,22893.72,246,9977.31,161,2,50,68,85,0.814,0.042
CUST_004226,86157.43,221,23137.08,17,24,105,182,0,0.234,0.345
CUST_004227,221498.81,123,21224.41,215,18,78,76,14,0.717,0.369
CUST_004228,80321.61,187,9540.67,318,10,98,143,24,0.187,0.193
CUST_004229,72664.41,6,14433.07,48,1,49,117,19,0.093,0.17
CUST_004230,60233.82,157,873.92,55,14,95,11,70,0.575,0.216
CUST_004231,19938.0,17,6727.89,346,19,13,26,15,0.909,0.09
CUST_004232,154647.1,117,17814.77,57,16,98,160,51,0.035,0.119
CUST_004233,39042.25,60,17012.19,154,19,10,84,86,0.827,0.04
CUST_004234,85232.52,150,8963.56,54,6,9,107,84,0.506,0.179
CUST_004235,20047.83,152,20253.48,340,12,60,54,64,0.861,0.245
CUST_004236,26222.63,125,6048.73,18,3,80,51,83,0.843,0.372
CUST_004237,163498.84,81,11639.51,150,7,12,36,82,0.875,0.296
CUST_004238,46952.34,85,11918.76,358,24,33,112,69,0.769,0.289
CUST_004239,165593.76,51,8652.26,107,3,59,119,95,0.843,0.123
CUST_004240,56683.51,178,23875.72,46,17,108,14,0,0.176,0.355
CUST_004241,16492.67,139,17477.76,206,15,50,83,93,0.304,0.379
CUST_004242,111797.82,184,13572.14,362,19,4,82,15,0.242,0.373
CUST_004243,39619.45,71,12860.77,339,19,111,64,26,0.742,0.016
CUST_004244,97643.87,170,4150.54,127,23,73,195,17,0.154,0.242
CUST_004245,60940.16,39,9430.24,184,11,31,2,76,0.182,0.257
CUST_004246,20329.27,69,16884.78,57,21,11,199,43,0.879,0.118
CUST_004247,67171.63,236,23129.34,142,20,51,104,49,0.706,0.397
CUST_004248,278550.93,48,20448.31,96,2,12,132,91,0.875,0.116
CUST_004249,84549.34,125,7649.67,46,7,84,136,73,0.139,0.087
CUST_004250,57511.35,57,10962.12,190,19,111,128,13,0.399,0.194
CUST_004251,127101.39,21,2256.35,139,7,53,29,51,0.283,0.129
CUST_004252,69387.91,82,2733.87,102,10,116,70,92,0.01,0.37
CUST_004253,69332.84,99,11861.71,230,12,96,147,74,0.285,0.176
CUST_004254,27885.51,148,13349.44,339,23,53,92,49,0.38,0.164
CUST_004255,70522.96,15,6747.87,48,18,40,26,90,0.092,0.25
CUST_004256,123600.56,69,16141.01,111,23,47,62,16,0.566,0.032
CUST_004257,33348.11,205,17643.84,315,6,50,80,2,0.383,0.303
CUST_004258,162291.13,179,7618.08,321,20,46,30,61,0.046,0.307
CUST_004259,56151.34,76,19008.93,86,21,49,146,94,0.704,0.19
CUST_004260,32162.66,62,5299.0,281,8,117,113,20,0.729,0.382
CUST_004261,120372.03,119,13697.43,326,5,95,101,32,0.834,0.232
CUST_004262,48983.76,213,20146.17,251,3,75,92,0,0.486,0.278
CUST_004263,101891.16,37,13517.83,73,2,45,189,69,0.969,0.37
CUST_004264,48813.83,134,22717.48,46,22,98,134,55,0.914,0.267
CUST_004265,57418.49,199,1650.83,75,6,99,164,3,0.551,0.173
CUST_004266,84583.3,26,14790.18,95,7,37,70,21,0.445,0.01
CUST_004267,73396.24,234,14131.54,30,8,111,85,76,0.003,0.291
CUST_004268,14811.03,240,16576.76,21,4,91,135,57,0.711,0.386
CUST_004269,27313.31,8,20868.49,16,12,12,184,43,0.565,0.188
CUST_004270,114758.71,201,18201.16,211,24,75,27,56,0.938,0.136
CUST_004271,54584.45,219,19799.01,147,12,21,81,93,0.594,0.208
CUST_004272,41497.48,4,7362.65,234,17,107,94,39,0.993,0.291
CUST_004273,23132.6,21,9809.93,353,22,1,16,89,0.854,0.0
CUST_004274,28118.54,159,15744.07,304,22,92,138,55,0.954,0.355
CUST_004275,14541.2,149,13925.84,86,19,76,142,62,0.328,0.355
CUST_004276,55776.25,232,24035.38,37,9,98,157,38,0.149,0.217
CUST_004277,39383.16,25,4833.5,52,12,12,94,6,0.797,0.049
CUST_004278,30436.22,231,8911.7,27,21,56,120,13,0.786,0.269
CUST_004279,57085.97,143,14404.33,76,17,33,5,89,0.211,0.055
CUST_004280,77248.24,245,21725.5,199,23,18,11,17,0.765,0.203
CUST_004281,259169.76,163,23247.84,172,10,8,86,54,0.582,0.037
CUST_004282,20778.66,177,8533.7,273,19,115,188,55,0.11,0.236
CUST_004283,134802.6,43,1864.29,49,11,94,102,87,0.502,0.127
CUST_004284,118322.72,169,10656.17,344,20,32,103,56,0.931,0.332
CUST_004285,34704.86,37,9979.73,176,22,26,163,57,0.506,0.32
CUST_004286,69027.84,185,24664.88,300,24,44,34,24,0.789,0.399
CUST_004287,43462.63,42,10890.32,226,13,1,66,95,0.029,0.103
CUST_004288,68185.15,175,7781.93,126,4,78,105,69,0.728,0.025
CUST_004289,172196.53,92,9261.36,348,15,82,91,79,0.947,0.177
CUST_004290,91484.46,61,10043.77,20,12,56,62,2,0.5,0.033
CUST_004291,85478.99,142,20574.2,198,24,94,82,20,0.338,0.071
CUST_004292,44301.93,68,2209.17,188,10,56,167,31,0.647,0.239
CUST_004293,21187.37,53,8049.37,331,22,15,81,1,0.916,0.237
CUST_004294,51744.44,84,24164.7,151,7,106,30,19,0.177,0.017
CUST_004295,139333.51,34,3996.94,159,24,78,36,74,0.404,0.177
CUST_004296,20557.53,76,18616.51,346,2,5,132,17,0.156,0.212
CUST_004297,28607.88,97,9038.56,95,21,13,114,53,0.497,0.107
CUST_004298,65407.19,152,14628.28,351,7,26,120,74,0.54,0.349
CUST_004299,30053.72,148,2668.79,74,8,37,131,98,0.944,0.064
CUST_004300,34380.11,197,7799.01,81,21,18,117,35,0.413,0.102
CUST_004301,44510.53,230,12621.45,127,19,36,153,75,0.567,0.063
CUST_004302,23018.83,30,5946.18,358,6,106,151,60,0.885,0.047
CUST_004303,30276.12,88,13638.37,132,21,3,166,59,0.321,0.352
CUST_004304,97968.33,235,5650.03,138,8,57,183,94,0.674,0.111
CUST_004305,23976.78,232,16322.49,245,22,89,181,35,0.757,0.289
CUST_004306,19564.84,7,22627.99,290,20,8,37,93,0.331,0.171
CUST_004307,38521.91,36,2320.12,111,4,104,109,43,0.164,0.254
CUST_004308,99944.35,38,5572.08,202,20,112,181,67,0.503,0.371
CUST_004309,52164.36,208,21141.69,169,24,39,146,65,0.357,0.338
CUST_004310,43251.76,52,15862.53,86,9,14,25,43,0.266,0.028
CUST_004311,61762.47,143,2151.98,118,5,104,126,76,0.973,0.338
CUST_004312,17641.42,174,12261.48,97,6,100,51,89,0.502,0.181
CUST_004313,84651.15,151,5402.01,239,19,3,117,28,0.856,0.14
CUST_004314,78307.96,140,5137.59,336,12,89,60,47,0.195,0.269
CUST_004315,44958.0,221,23528.0,137,5,51,194,35,0.939,0.38
CUST_004316,121072.78,172,19086.23,81,5,17,149,91,0.794,0.038
CUST_004317,27194.03,240,17466.52,235,18,104,144,7,0.809,0.307
CUST_004318,131865.31,143,6125.43,135,6,52,138,4,0.39,0.081
CUST_004319,66712.36,93,3140.62,281,9,58,110,95,0.486,0.152
CUST_004320,47306.98,237,21796.65,2,11,98,166,93,0.593,0.35
CUST_004321,59046.97,107,345.81,58,23,53,188,77,0.79,0.218
CUST_004322,55543.1,126,9824.79,115,14,40,48,46,0.849,0.027
CUST_004323,140673.66,49,7084.79,130,24,104,106,42,0.078,0.203
CUST_004324,28178.78,21,14345.33,200,2,59,92,9,0.904,0.316
CUST_004325,35109.83,15,6412.61,291,14,92,123,9,0.937,0.212
CUST_004326,123674.95,14,7917.89,341,19,116,60,5,0.593,0.067
CUST_004327,39463.27,42,21280.99,97,10,87,139,15,0.187,0.178
CUST_004328,112462.28,236,15159.08,215,5,3,140,59,0.818,0.37
CUST_004329,196733.48,208,3812.93,123,23,84,57,25,0.549,0.263
CUST_004330,45195.08,15,18216.49,72,4,38,10,20,0.817,0.292
CUST_004331,96466.75,234,5344.99,129,7,6,191,99,0.815,0.314
CUST_004332,26699.91,63,10938.52,26,24,22,158,57,0.087,0.036
CUST_004333,101550.68,196,16235.86,164,13,103,138,40,0.607,0.233
CUST_004334,68843.89,27,6943.85,67,10,84,121,29,0.483,0.15
CUST_004335,83376.92,215,9725.85,13,10,62,104,4,0.946,0.056
CUST_004336,38104.95,93,18406.91,97,4,64,170,9,0.297,0.081
CUST_004337,18718.01,105,23460.19,278,16,40,35,94,0.206,0.312
CUST_004338,85159.09,53,13325.28,246,15,88,129,10,0.897,0.065
CUST_004339,14123.82,52,447.28,111,21,94,86,62,0.149,0.125
CUST_004340,47947.15,63,8593.9,206,11,118,60,6,0.687,0.114
CUST_004341,115708.26,201,10086.13,351,19,43,163,58,0.3,0.019
CUST_004342,68482.15,181,8611.51,333,21,101,77,11,0.568,0.185
CUST_004343,234178.72,57,11019.47,232,24,44,48,63,0.616,0.306
CUST_004344,122709.67,120,15890.12,60,3,68,154,40,0.417,0.009
CUST_004345,37883.51,52,3203.98,84,15,116,139,59,0.975,0.045
CUST_004346,61029.91,107,6961.24,182,16,94,185,71,0.132,0.288
CUST_004347,57921.3,43,12789.67,238,14,50,5,27,0.391,0.237
CUST_004348,19780.98,135,8026.22,249,5,64,43,79,0.43,0.286
CUST_004349,30999.33,117,24778.92,70,17,53,174,62,0.631,0.092
CUST_004350,40435.66,170,10899.5,227,18,55,22,2,0.407,0.322
CUST_004351,14395.14,4,21771.02,84,19,93,114,31,0.097,0.192
CUST_004352,61898.14,197,22433.44,305,1,81,97,20,0.947,0.244
CUST_004353,50294.43,133,20932.97,270,9,71,107,54,0.416,0.037
CUST_004354,18563.9,203,1363.08,289,21,119,95,17,0.343,0.082
CUST_004355,79455.23,233,23704.12,235,14,89,25,52,0.447,0.309
CUST_004356,98825.5,220,3392.82,290,20,39,134,74,0.217,0.09
CUST_004357,70187.4,80,1053.21,38,21,57,159,60,0.1,0.037
CUST_004358,47722.21,41,10476.37,205,20,14,32,49,0.149,0.239
CUST_004359,90581.88,246,5026.92,182,21,18,81,7,0.167,0.219
CUST_004360,96389.66,222,4768.07,186,23,9,147,11,0.198,0.243
CUST_004361,74249.22,132,7337.93,132,11,87,94,50,0.42,0.247
CUST_004362,33616.47,2,6360.46,29,24,15,196,65,0.624,0.2
CUST_004363,72665.39,238,17182.93,254,2,42,179,40,0.629,0.198
CUST_004364,138252.42,195,4832.08,142,20,30,169,21,0.0,0.37
CUST_004365,39433.05,242,13669.33,102,24,107,128,8,0.921,0.214
CUST_004366,260031.37,149,24663.38,73,23,15,190,77,0.823,0.247
CUST_004367,41442.34,198,10923.08,54,5,79,6,78,0.964,0.107
CUST_004368,61247.9,43,16118.45,235,22,27,123,10,0.36,0.348
CUST_004369,37393.8,245,24240.42,59,24,61,57,12,0.665,0.01
CUST_004370,70002.73,82,3613.45,23,15,19,85,55,0.168,0.223
CUST_004371,17684.52,108,10581.45,21,12,34,177,27,0.817,0.154
CUST_004372,40854.44,197,21284.77,31,14,58,33,88,0.161,0.242
CUST_004373,27875.83,137,23321.18,350,11,8,50,63,0.326,0.144
CUST_004374,65823.81,212,15110.65,338,21,103,119,63,0.491,0.287
CUST_004375,120103.98,156,3756.83,2,9,9,137,69,0.595,0.008
CUST_004376,94108.56,26,22556.5,69,20,44,110,54,0.56,0.162
CUST_004377,11382.57,82,4526.27,159,8,81,105,36,0.102,0.333
CUST_004378,250058.15,83,8951.37,87,12,108,25,32,0.422,0.1
CUST_004379,73621.76,131,9512.6,364,3,108,31,24,0.923,0.021
CUST_004380,34767.93,73,11292.83,58,21,14,123,22,0.872,0.199
CUST_004381,66835.49,100,19796.11,251,15,108,169,59,0.591,0.391
CUST_004382,67733.28,223,20093.18,218,8,29,189,55,0.572,0.026
CUST_004383,37541.64,49,18047.45,200,7,47,11,62,0.112,0.028
CUST_004384,68771.29,145,748.79,76,17,95,167,7,0.2,0.238
CUST_004385,39134.88,63,14208.16,254,12,39,86,16,0.253,0.1
CUST_004386,45113.94,55,18737.83,246,20,90,77,94,0.488,0.164
CUST_004387,37034.48,151,11226.71,269,18,90,33,89,0.731,0.332
CUST_004388,21963.34,34,23634.41,306,18,82,69,56,0.461,0.08
CUST_004389,66309.31,105,20630.5,138,15,73,154,74,0.126,0.288
CUST_004390,90193.23,105,16026.25,77,23,43,7,61,0.439,0.202
CUST_004391,85855.29,69,1748.14,79,3,45,174,93,0.163,0.362
CUST_004392,106292.25,15,16378.19,9,19,5,80,10,0.751,0.389
CUST_004393,75134.73,175,22807.17,335,15,116,25,66,0.167,0.194
CUST_004394,41237.04,3,9610.25,123,16,23,56,39,0.483,0.234
CUST_004395,107771.09,211,20985.69,185,22,72,134,39,0.693,0.298
CUST_004396,23149.71,156,7966.4,33,22,90,25,55,0.228,0.127
CUST_004397,31873.49,3,14338.56,120,17,6,186,52,0.076,0.091
CUST_004398,30487.13,102,16280.93,79,1,5,113,84,0.563,0.386
CUST_004399,127521.37,4,17014.28,205,11,117,117,98,0.054,0.173
CUST_004400,115838.47,88,22087.22,52,6,32,196,27,0.588,0.001
CUST_004401,84213.76,159,6018.63,155,23,84,115,85,0.753,0.335
CUST_004402,126798.05,45,6706.77,273,9,109,46,41,0.329,0.24
CUST_004403,32354.29,187,17660.22,357,20,119,101,45,0.488,0.067
CUST_004404,76421.29,45,4594.41,134,16,37,123,17,0.929,0.012
CUST_004405,54851.12,75,11713.91,97,6,43,162,22,0.471,0.117
CUST_004406,108317.01,165,696.85,240,12,16,157,25,0.997,0.371
CUST_004407,55234.5,193,3696.29,44,19,30,177,98,0.157,0.373
CUST_004408,45731.38,9,17035.39,198,13,36,23,28,0.709,0.124
CUST_004409,87433.69,145,18737.05,290,13,10,29,51,0.653,0.334
CUST_004410,110560.53,118,3059.91,113,4,91,53,74,0.872,0.177
CUST_004411,37502.33,65,5847.2,276,9,4,66,45,0.092,0.262
CUST_004412,57368.29,131,2652.83,240,14,63,31,0,0.28,0.134
CUST_004413,28540.85,239,10948.64,155,14,75,7,62,0.132,0.206
CUST_004414,10418.7,26,3327.68,351,17,2,177,15,0.933,0.118
CUST_004415,68893.82,181,11044.94,43,5,55,174,24,0.427,0.024
CUST_004416,91695.97,159,18356.04,79,23,62,45,61,0.91,0.056
CUST_004417,71929.86,26,17148.04,311,19,104,79,81,0.294,0.116
CUST_004418,15295.39,23,7155.42,137,2,37,34,79,0.126,0.391
CUST_004419,46835.91,30,16909.31,150,13,53,188,82,0.297,0.386
CUST_004420,12672.08,10,23207.26,241,11,1,88,15,0.597,0.331
CUST_004421,156184.11,72,8818.6,142,2,89,78,68,0.845,0.093
CUST_004422,27994.46,236,8362.16,310,1,1,178,90,0.385,0.177
CUST_004423,144174.91,217,14371.68,298,21,117,190,69,0.915,0.176
CUST_004424,116088.57,64,6288.44,49,3,11,135,33,0.244,0.155
CUST_004425,31875.3,150,16359.16,261,12,39,33,79,0.694,0.018
CUST_004426,27093.54,143,20840.09,160,7,1,24,52,0.736,0.214
CUST_004427,76516.31,123,11591.1,61,1,104,112,22,0.274,0.029
CUST_004428,33155.81,105,17051.78,54,9,79,171,42,0.027,0.321
CUST_004429,64327.29,184,16366.76,30,18,93,82,43,0.365,0.277
CUST_004430,42702.84,249,1158.91,329,24,56,42,31,0.045,0.141
CUST_004431,17209.02,74,4748.72,289,20,46,125,22,0.901,0.259
CUST_004432,12565.02,148,22359.54,168,6,109,177,19,0.954,0.093
CUST_004433,70170.2,105,23484.53,265,9,115,12,18,0.735,0.106
CUST_004434,40413.11,47,19554.9,307,23,35,173,92,0.727,0.126
CUST_004435,40653.37,87,23046.95,184,8,3,124,71,0.241,0.319
CUST_004436,97450.97,53,7792.49,333,23,74,75,28,0.074,0.084
CUST_004437,136135.99,181,6343.23,2,18,116,86,17,0.802,0.225
CUST_004438,49474.8,129,9730.64,160,15,23,180,68,0.559,0.08
CUST_004439,47173.19,2,1572.48,259,1,81,190,11,0.682,0.114
CUST_004440,84973.96,58,20284.82,47,14,90,103,9,0.78,0.094
CUST_004441,23159.15,147,24607.55,253,18,100,129,36,0.409,0.258
CUST_004442,69996.96,190,20635.93,73,19,61,39,80,0.145,0.211
CUST_004443,88108.14,206,13963.39,334,19,1,22,95,0.795,0.289
CUST_004444,96390.33,72,7522.99,165,10,14,186,54,0.454,0.088
CUST_004445,15433.15,230,5102.91,259,20,74,68,3,0.827,0.004
CUST_004446,35138.45,140,9228.76,3,21,90,33,94,0.438,0.272
CUST_004447,32377.39,154,16740.84,118,6,119,154,62,0.217,0.046
CUST_004448,64210.43,27,11287.13,272,17,48,54,89,0.171,0.099
CUST_004449,83827.9,29,23364.68,225,14,111,105,11,0.744,0.122
CUST_004450,170705.87,15,21384.66,351,13,110,3,17,0.575,0.299
CUST_004451,42341.55,174,2739.54,69,8,86,195,7,0.405,0.25
CUST_004452,42264.35,245,3461.83,181,22,34,199,31,0.492,0.074
CUST_004453,133889.54,129,16970.73,352,10,115,69,83,0.55,0.239
CUST_004454,73688.63,60,5923.06,263,9,93,154,48,0.239,0.283
CUST_004455,145416.32,107,19817.54,180,5,46,46,62,0.378,0.156
CUST_004456,73284.88,220,14865.68,4,23,23,113,76,0.292,0.098
CUST_004457,26635.98,185,5899.8,196,4,82,116,58,0.388,0.272
CUST_004458,23548.33,3,12071.43,46,6,59,117,86,0.501,0.244
CUST_004459,20210.17,115,10270.69,39,6,92,167,66,0.173,0.031
CUST_004460,95171.55,146,21854.35,121,13,76,154,98,0.394,0.267
CUST_004461,137587.83,52,997.63,134,4,47,6,38,0.385,0.195
CUST_004462,218502.67,60,22416.93,139,22,22,150,49,0.286,0.301
CUST_004463,108031.02,34,16371.65,349,8,11,191,84,0.998,0.076
CUST_004464,135129.25,96,18490.95,152,5,112,112,70,0.074,0.103
CUST_004465,39894.29,221,264.67,27,2,111,97,25,0.643,0.217
CUST_004466,26649.05,89,15780.34,76,9,40,28,22,0.174,0.193
CUST_004467,108559.7,60,14794.46,174,11,28,188,95,0.84,0.155
CUST_004468,80207.84,154,13522.7,48,20,69,171,62,0.914,0.298
CUST_004469,64551.01,231,19689.5,341,20,50,114,65,0.401,0.226
CUST_004470,78524.04,200,13985.6,309,11,22,196,38,0.823,0.284
CUST_004471,75074.02,19,21456.01,273,7,30,154,65,0.25,0.061
CUST_004472,147071.16,246,5969.26,26,14,108,139,45,0.14,0.292
CUST_004473,148225.48,111,20188.37,327,6,20,144,14,0.316,0.185
CUST_004474,87636.62,234,4646.96,220,4,23,36,15,0.342,0.014
CUST_004475,108235.21,22,20365.32,121,6,71,33,89,0.397,0.094
CUST_004476,85805.96,221,23523.5,360,3,107,163,71,0.373,0.01
CUST_004477,43355.17,161,8525.21,68,23,8,133,15,0.411,0.183
CUST_004478,101680.95,166,13341.18,70,6,21,95,84,0.71,0.13
CUST_004479,22558.19,128,16526.56,149,3,3,159,38,0.246,0.395
CUST_004480,125207.06,237,2170.9,186,1,76,72,10,0.019,0.347
CUST_004481,25947.59,238,12453.2,245,21,97,121,87,0.49,0.33
CUST_004482,73135.0,35,9142.51,195,18,2,149,35,0.448,0.2
CUST_004483,33136.55,107,21836.9,31,23,100,9,17,0.06,0.323
CUST_004484,88200.89,128,21941.65,108,23,119,28,22,0.134,0.107
CUST_004485,58469.02,195,17579.33,352,4,27,138,76,0.51,0.224
CUST_004486,19607.57,83,16461.97,0,6,89,91,48,0.235,0.157
CUST_004487,80377.51,138,18395.47,181,17,113,193,41,0.878,0.069
CUST_004488,39952.86,219,9276.48,173,18,116,55,43,0.173,0.029
CUST_004489,110946.42,143,10232.08,168,6,109,84,0,0.02,0.223
CUST_004490,59929.73,139,13931.88,247,2,97,94,6,0.448,0.039
CUST_004491,78967.74,111,23463.1,107,12,14,57,47,0.986,0.287
CUST_004492,30628.97,90,18155.2,296,12,7,51,84,0.634,0.369
CUST_004493,39634.98,24,13864.53,263,4,47,60,15,0.354,0.065
CUST_004494,43432.05,77,19306.24,29,16,98,16,47,0.017,0.188
CUST_004495,109064.17,224,9398.08,301,20,87,29,77,0.485,0.296
CUST_004496,193719.01,101,18315.57,360,10,115,71,42,0.206,0.115
CUST_004497,34077.06,132,10384.77,351,10,51,36,50,0.648,0.368
CUST_004498,127235.34,13,7135.6,316,7,54,132,65,0.583,0.355
CUST_004499,13111.25,201,15321.16,224,14,36,153,30,0.265,0.042
CUST_004500,25953.65,185,17234.56,88,7,3,197,38,0.069,0.011
CUST_004501,30603.05,241,11590.48,233,12,54,79,8,0.755,0.391
CUST_004502,23231.02,98,14224.42,167,11,11,128,40,0.585,0.383
CUST_004503,19761.45,120,17412.84,230,17,18,136,62,0.842,0.169
CUST_004504,79945.4,37,19239.21,125,11,78,70,13,0.26,0.02
CUST_004505,51542.02,48,22410.17,60,21,56,106,57,0.653,0.248
CUST_004506,78087.38,199,8992.7,119,3,93,191,73,0.119,0.117
CUST_004507,97083.9,1,23796.64,189,19,108,151,87,0.292,0.375
CUST_004508,72108.84,60,16004.54,120,22,36,132,96,0.657,0.318
CUST_004509,94886.26,140,19735.01,47,4,75,178,97,0.826,0.26
CUST_004510,57029.7,149,17554.27,201,8,82,165,83,0.321,0.114
CUST_004511,26084.71,139,5298.18,58,14,97,156,63,0.799,0.281
CUST_004512,125551.33,44,1971.67,184,20,6,173,27,0.678,0.116
CUST_004513,39641.09,115,18211.9,222,24,91,179,3,0.349,0.015
CUST_004514,31103.72,186,12874.11,10,14,54,120,33,0.876,0.203
CUST_004515,52862.92,108,17614.89,280,16,27,173,3,0.509,0.195
CUST_004516,31603.79,44,12025.7,188,15,92,74,69,0.648,0.305
CUST_004517,44703.13,78,7943.42,301,12,36,67,57,0.496,0.346
CUST_004518,76178.74,226,7268.44,309,16,83,186,85,0.453,0.142
CUST_004519,76407.74,162,18317.2,236,20,60,137,3,0.848,0.18
CUST_004520,31936.95,25,7064.15,33,19,74,97,49,0.295,0.188
CUST_004521,42557.28,132,17923.99,339,5,113,131,4,0.037,0.13
CUST_004522,127011.52,192,9722.21,134,12,113,51,74,0.88,0.297
CUST_004523,84751.62,116,19318.28,61,5,38,73,44,0.825,0.209
CUST_004524,255900.9,119,3741.69,312,10,105,17,34,0.367,0.366
CUST_004525,136774.62,218,5283.5,226,17,22,75,82,0.185,0.26
CUST_004526,133386.36,144,17210.61,92,15,51,178,74,0.676,0.085
CUST_004527,22663.07,10,14093.73,115,8,109,150,74,0.079,0.066
