Cell_ID,Throughput_Mbps,Latency_ms,Packet_Loss_Percent,Active_Users,PRB_Utilization_Percent,SINR_dB,CQI,CPU_Usage_Percent,Memory_Usage_Percent,Handover_Success_Rate,RRC_Success_Rate,Session_Drop_Rate,Power_Consumption_kW
C00768,1168.7441144143918,16.94468512540598,1.0273704560705672,1745,92.43120493713054,17.05893768947205,13,44.24538055556074,77.48392342716193,94.26760332466216,95.69881295982672,0.5886758976493695,5.321921482415901
C00769,737.1459295982019,18.739228840706915,0.5417851780562142,160,67.53413852390642,11.590742982786685,6,28.08025234303233,59.11750718802717,94.83717323852143,95.46794851220348,0.5511742698674695,6.18076571338819
C00770,1176.240740439447,21.308912256242806,0.7017667082859514,2234,68.24178139394301,10.015458339397295,1,54.778627912454965,56.68602412590581,97.67169452944013,97.09887810404214,0.8123564506404686,4.497753798242879
C00771,977.3953483819856,18.26161467823472,0.6970702845598299,2329,72.12030289910399,19.55171309972477,12,51.88877785334601,62.86686350754588,98.03279333557316,98.78378114966358,0.47888363298192793,3.6819978152582538
C00772,748.7559803390318,28.170306242584516,0.4267108267298806,517,60.03251977791648,14.4139366138327,9,47.156239054528854,42.75438790653891,94.50989755299202,97.02029391510509,0.461877720922407,4.623018673526755
C00773,963.8333930299938,14.264103829593289,0.7116129184421089,863,74.03445271184971,21.330632340486165,6,62.961703626960734,57.09585733446738,96.2343650380265,96.47179220361393,1.274342585634359,3.9494660317992984
C00774,1025.0598009328114,19.167644731423458,0.0256908505681267,1322,73.65958207413522,9.784298674618869,4,41.48686707389922,71.16879597709695,95.78783233556068,96.7779715201435,0.8138267161898105,3.8832698900435982
C00775,961.9257931990953,13.54517648581171,0.5544231264289476,1043,92.19979619770984,25.964755991044452,14,34.264044143575425,69.62920694165553,96.0266473542368,97.31698636528203,0.47557965919109274,4.933184067271543
C00776,567.3595504197178,10.079864932675765,0.6575622533151646,2081,67.15911336233945,21.319320449658374,4,56.963493466296974,55.94598593454167,98.88719555254589,97.46921155576985,0.5996665312755076,2.8962705249701046
C00777,719.1153083515237,14.329385454568287,0.67191012375231,372,80.1209281909526,18.495925449888638,3,61.94746166623977,63.2657730163075,98.4130109270945,100.0,1.358141980908298,3.056071077507773
C00778,805.4466456007292,17.77777921770953,0.6792512770646106,953,67.60652077011923,26.41529468201366,7,33.820391009799046,47.63024489563969,96.96175564029258,99.58193094273098,0.6059340486995611,4.519290880373942
C00779,836.6019827619916,15.42418665289644,0.7691179000699356,1591,79.59639162673366,22.74208967110568,3,71.70563099783946,70.55238222337537,95.90807614577014,99.53716116842259,0.4242893507390449,4.477691461087569
C00780,961.720977559122,13.845474120756865,1.039720759043032,2049,66.24912316312154,15.62498380691478,2,23.131339520030593,58.8326784579529,94.30070065955972,99.75287054641007,0.42600153994944284,4.843554577039936
C00781,881.9861801679857,9.562095217968997,1.2372585370662614,1865,78.6020948041781,18.387881548891645,10,44.59395774311842,55.86072822455793,99.8403698775639,96.50176869599892,0.480349407604169,6.375225388483388
C00782,609.6380154321818,17.50136656422783,0.4751173865758665,197,80.92353743632673,8.178628500926273,8,50.35584634844304,54.5741424585992,98.18422780056984,96.16645307751914,0.462200911029311,4.604514036075821
C00783,918.4356131810733,8.971677755813987,0.19839957230542782,1191,54.000158004132864,23.320951552744255,4,43.547973172265266,59.05659199650213,95.58666179185371,96.33969456269891,0.18814086066030267,5.098172150334794
C00784,959.9054341510882,22.560335782137614,0.27897779387844857,899,86.53563131005902,16.520241610041392,8,44.82891147607853,53.28183532602063,98.43919899524978,100.0,0.2503199612212087,3.524467064385368
C00785,950.7622806275872,18.49463851760702,0.5563985394025365,416,67.50283919577967,8.11387577380509,1,88.67934068154605,69.87214554003845,96.85955275885075,97.17921231667626,0.36827185025545195,5.267937663516538
C00786,1044.540530599832,9.254691003210416,0.6240393410917455,1139,62.95304958060776,12.090807152955042,15,39.68408639729982,54.070746779757286,96.42578099027531,96.12296572664107,0.936628407381239,3.973609134889322
C00787,1000.1059878188028,16.14474553770082,0.4150019669012714,2088,59.34987832494967,22.35456024224705,5,98.94199100449445,83.89446144041072,97.8704230565792,97.35350569967028,0.5475050850908505,4.571420832581093
C00788,932.6524142611186,13.4870615664565,0.1519416678750528,224,74.47300417147362,26.069013575180765,13,62.868282035158934,81.97815755222072,95.51700350017455,97.64209170242806,0.6171353243623838,4.391151374930838
C00789,837.3701719374435,19.915047062515082,0.571939586262906,1904,69.93067466644716,18.102127594590435,9,56.65699247161586,46.62684765218243,96.31248696097978,98.40261991054184,1.2080352101019587,5.532974234914031
C00790,551.0270319671215,26.042702676138866,0.8907133100569857,637,75.5621077831253,13.089743290035532,1,63.57232636097798,61.04556404143921,97.24292212839909,98.37642653106806,1.2180028599753672,3.1900234456250005
C00791,927.3312794438655,6.7489651821255325,1.0975147329177823,544,75.85331176477719,10.89625155160449,11,100.0,50.240150679957075,96.00109761422958,96.75772915418973,0.587150022744906,2.2167613653849605
C00792,887.38378368936,18.690156474884503,0.5212884734458394,1187,79.12876968025267,25.07307309070554,13,37.11532592923393,55.10028655217083,98.33817042053505,99.02848458877057,0.44765459572663635,4.286567302912076
C00793,898.8841906951673,17.039203226600158,0.593501088928283,1834,100.0,20.247338892236137,4,34.832477459145,90.03641201467195,100.0,97.04120969937476,0.3542278745305848,4.968531256905124
C00794,620.1852563523444,22.028040458702794,0.33665084557634467,1220,70.59537635997776,16.349301896776268,6,41.412408461705425,55.38642874326301,95.49140373478572,97.76558549494244,0.977110307883295,4.6522693758075
C00795,655.4098227265127,19.279179769426136,0.7842804148126118,84,58.981399201411406,15.158641069622295,10,55.5785766453621,65.40339055616143,93.6697494073919,99.03016110575503,0.6181171065910849,5.732204237413911
C00796,1039.5675135999227,13.488184009567085,0.37578568290459274,1048,39.702800014926495,21.359148188668144,8,23.93611975337368,68.11981941012418,92.99651966504747,97.03726789408348,0.5454020438708839,4.937372674179668
C00797,842.8800723058021,16.08567638600029,1.0865639066206,1382,52.070248027141204,21.221592470356804,14,55.40210630773495,44.99055941275139,96.69906371701003,97.14597286462829,0.37453416994497885,3.9361516681401403
C00798,972.6701255270724,13.223844859179065,0.0,1087,88.53022976129365,13.517077932720273,3,85.4838484014461,47.17356788386193,95.67367081974763,98.8875020745397,0.3921334363954445,2.1745798458603196
C00799,855.097307703483,24.45604283159159,0.6201851637737689,423,80.79886760159661,12.288137545495289,5,57.725333031245995,41.909664428878216,97.41572100213416,96.71340023509246,0.8280232765972978,4.262687765804782
C00800,855.3561051092341,18.127869892031654,0.9505536695958711,1501,49.750209302275096,12.540486521432527,7,49.73166173844501,46.710438991533344,97.2651953440522,97.42281196459389,0.17382469364509512,5.5279590022577985
C00801,1018.8910850756796,29.407144114518044,0.8919172581612522,1801,100.0,15.658877097628217,1,43.87311192369471,17.249548360242265,93.79356630677181,98.83361326706434,1.0979474775151754,4.107952217332885
C00802,757.1119489208727,17.636035117112275,2.1465168319902483,2330,74.90146716492262,14.551072732086219,15,71.17321068192817,68.16873601190443,93.3702323410372,100.0,0.4864621424740325,4.528320263677764
C00803,867.301739849377,13.749559398537222,0.9749000122839538,754,76.90475079820509,26.090460090847827,7,40.135010081715144,90.81290761884105,97.59186648069219,98.90810675714413,0.640145622299283,4.921360254306709
C00804,766.7904480330924,8.917713644323037,0.2979727015789949,612,100.0,15.481096888702805,13,88.23512657078646,62.217311085547905,97.27085766943992,98.70895964448502,0.1652088167437782,3.4847076257501843
C00805,771.7906790621832,7.18116194246433,0.7522678764554636,1923,96.0918358124232,11.751667760251351,12,89.80047545885843,38.75596710989089,96.14836400326689,98.7962023755091,0.6950536247030541,5.123235896638818
C00806,794.3490177756449,8.495184341967061,0.0,2173,81.71706213748242,12.032512795502363,11,59.62151437591218,50.35835425650078,93.6857128297354,96.39021458889943,0.568671622923776,6.137121790001705
C00807,889.9840788940683,19.6027599060689,0.7597001253516196,488,82.43820911239384,17.080141994792022,8,54.79272841462039,53.11684732462505,97.94278252552998,98.17339510801986,0.6799677604574133,4.3271866481065935
C00808,763.8252481005741,21.0523501393796,0.3834719714996207,1933,83.841776442563,8.889379385105798,8,73.55187654834808,44.73622834179936,99.54379909084788,97.95535026749539,1.288683559344756,3.370935578167698
C00809,1076.0361026032338,8.512855787807199,1.257695137780081,2029,66.38549302431976,17.69939643068802,9,74.70637304009185,72.90273957592734,97.55596488043784,98.48237681055913,0.7710792183160959,4.4333989729780265
C00810,688.9706856004893,23.37022988445669,0.5252298627022326,748,74.30189346316295,11.318952497592178,6,40.492148840930525,72.15390066563,95.30505221886987,98.17476207871381,0.3821363263416784,2.2756158913911313
C00811,816.3631040509554,15.101633689899362,0.7416170421023768,1362,78.6148074111207,23.793051833708507,12,45.522007603539365,42.668223092735104,97.08910433114231,98.56954951612568,0.41547203578137265,4.836903263976616
C00812,770.8484095106485,18.880758071913295,0.48222107929779834,1613,68.09826108432382,18.582811746209725,6,31.19774617570068,70.87621566671262,94.26777183813263,97.5327992076512,0.9380524743655074,4.952274377648579
C00813,1110.456019183672,27.673323769532544,1.6694256759266657,741,55.5187073542667,28.605118007662217,2,62.36316889001303,82.90218995365898,99.11592142767759,98.08791337605768,1.2194773163973696,6.175636293845562
C00814,885.3798597720835,23.381035895193193,0.6393786169410443,2350,66.00804398036998,16.858997102488946,3,66.99930190222403,88.5383730784434,97.16368866905908,96.15825715091451,0.81276720830042,4.306005207433375
C00815,1035.7320171043543,16.388816112565006,1.7162785217396008,1250,55.18101088141119,2.3412808301487296,4,30.70133851849709,100.0,93.46368617649354,97.52013908299563,0.9754850978219078,4.908485338146471
C00816,582.599132853345,12.652846647508277,1.2070758810591333,1684,70.96558856308346,25.28840600178102,4,46.80641971330914,46.47011025835204,96.39865127911264,100.0,0.943895089334682,3.638711897614099
C00817,898.0690478564666,5.08910759202417,1.0410333636676932,1683,43.293142719902306,20.50961579238534,8,30.749429483535714,100.0,97.92660302046846,98.47821250944239,1.2676257653430083,4.143572879474921
C00818,1010.1335432122187,13.68508008454548,0.9843665736587599,176,75.11557765761322,21.284539394803367,14,38.82160341561092,54.68690417236817,96.33390475804896,97.96861844392538,0.0,2.974814563337802
C00819,864.8111180695763,16.733218567033834,0.9968986491081258,1556,45.53088256647753,12.987082051279755,1,64.91830708407339,51.11301816929229,96.44820855711966,100.0,0.9668875757218113,4.305210378716764
C00820,1041.7864675117632,12.076922837092896,0.0,1241,63.94790410010492,17.785759722023055,10,41.79732279979097,64.90608562316768,94.55119558590546,95.95874753254839,1.0934944175614256,4.194690846481435
C00821,756.888078981933,17.21245819744617,0.6605583029246218,343,77.56151611721269,18.9323043756783,14,49.58513279141862,51.269079988604815,98.13308197416332,96.33581666683067,0.1645105175457705,4.799199766088896
C00822,1103.6825392334044,18.46111129775261,1.2225789855921607,1416,81.86720067268794,16.810896911969508,4,25.70838889694832,65.9856621096979,95.70306159996173,100.0,0.3457327263974335,3.8764031196673607
C00823,1263.8016622514651,16.650864109151527,0.7755514082629473,1069,80.08538813325252,9.32818587373263,11,58.36582377504396,40.19884218394047,92.68710924598993,98.0689414040734,0.3596869005487386,4.583345350975092
C00824,784.6890591208614,14.09998451505924,0.09740507659821251,2407,74.79600871710821,31.843460241295272,12,54.20308024279632,56.41871096904848,96.25748525865922,97.63612544556531,0.4084839214490466,4.166619944392334
C00825,769.809546147861,19.011928031800366,0.7737977747112653,468,53.21090027128762,22.179146189141125,13,41.87873349940308,79.28373351542518,98.9622994311407,96.20119351235654,0.5073131796257896,4.168500611700486
C00826,1111.6092058811862,20.651643897416456,1.6520527581277458,493,84.70912532300136,20.10292023510198,11,51.59774264171546,59.14408062853266,96.2261411068001,98.67154439959252,0.7970411252219766,4.58036232596303
C00827,1134.3229862315281,11.457605535342925,1.4234458577673599,734,53.553979532423334,24.569428105069896,11,58.245307849062,62.12393680109824,100.0,98.81668980429119,1.0462698604669478,4.5405229423170095
C00828,755.8851951124117,26.46559427847762,0.7689979953169842,2333,86.41863730681487,21.220961055194206,4,40.332373319631806,67.12887907075967,97.85793589709704,96.35825845874766,1.1325267831074146,5.261174039051639
C00829,774.3663729227457,17.40847120629443,1.2757246385290433,1512,79.41557136222558,14.613985599601497,1,28.427274207967972,77.5599244397649,97.67751632456073,97.78958662167436,0.3648707755328872,4.379356965870165
C00830,799.2787704051087,18.113097737669086,0.6167464898159741,2311,90.38352272109307,24.24891378908845,3,87.50033978836268,35.171629317158505,96.74320346816478,97.4967262519504,0.36211880051880685,4.150114650876997
C00831,607.9989080138301,22.24928653953934,0.0,134,70.37302726024446,22.261080032890074,5,43.60109131521509,68.76786077756152,96.86342758447142,98.38396571962815,1.2263287360064892,4.319192554912774
C00832,684.6426496328443,19.399296787581008,0.33776700593522285,1817,57.718538391834684,14.803570913429706,6,53.25831814263599,55.97791291137355,96.473152729761,96.32112463666904,0.9586975741674577,3.7853358831590076
C00833,669.2546619846278,23.71881980347947,1.581444384254099,134,50.610212137611256,21.950073341425224,9,73.19511523036564,62.49956842967758,96.39546121583494,99.87792118176974,0.7331459367475984,4.140088906433329
C00834,711.7964382812569,19.722744991210945,0.663003459085348,1994,52.27630998140611,16.797149839119594,9,100.0,75.89925254643565,98.06173432413429,99.3737356723964,0.8893346702219869,6.531158713073231
C00835,843.7567202703793,14.325375752157372,0.678308010312491,2162,45.448378770894806,19.042390998993064,9,32.59924390200042,42.08720022882234,95.12833754041887,97.45523666190077,0.6880784872594237,3.587321239304133
C00836,892.1586518565738,20.16902115123661,0.6500809018625597,1719,84.13004375404847,20.998252334566132,11,63.09688984707718,44.81033337835366,94.84821234255148,97.67537193254245,0.9098338732190459,4.22134366612069
C00837,1129.0900887065338,11.13764275607603,1.7520682947865036,712,86.011254295486,24.842488506524802,1,42.26405886470609,30.968550604292908,94.75360989824924,97.79536677458357,0.5655733213977038,4.11251133673031
C00838,670.2962726670177,18.65135823465914,1.6129794576810317,676,78.30549887885272,14.77002007436473,12,45.30177451761921,51.76261587354335,100.0,96.83253717049024,0.8075219737756922,4.2528283877556
C00839,1027.178031725785,17.800620056133234,1.909390116724067,113,69.50438631890081,19.824810903261316,9,42.03618362187778,79.95648516568224,98.06068580334116,97.33485587264745,0.09578157985220137,4.168760691121605
C00840,811.4820080394084,16.751298856364762,0.7204773947999744,968,100.0,28.078631131155976,13,34.73821057958947,58.191192172897956,97.6089844033603,97.59459444848808,0.42488628206982754,4.779240101220999
C00841,841.096532262562,17.228774931366416,0.9478122443735476,1425,68.52777275553989,17.11976251986524,8,54.25675548787609,39.89812656517822,94.88497065941314,100.0,0.42919552928386256,2.789824898608206
C00842,971.4675085899887,6.708905727014166,0.04167872528960448,1231,73.3137521221584,18.98278388849791,2,28.458951633131758,52.714818831374295,98.24668460134966,99.41992746249565,0.5502439867172343,5.5371714725320045
C00843,647.9100361187863,14.707650553554231,1.5384672130591373,1662,69.28222730006321,28.07115237238994,13,72.04253619721366,37.68207444764066,96.76685730709335,99.40198206100493,0.3293946980881007,5.132582799642197
C00844,918.8337543131291,18.55706940684669,0.21611022436603256,540,64.92537900304828,21.18738735974552,11,55.99005284860074,43.122208474032576,97.4283378822635,98.55488841950658,0.4865825496707672,3.257128413936865
C00845,879.9613974783501,18.959138351984404,0.9083877818813146,1928,79.46461734746647,10.630098604194421,1,62.603829512225914,65.8322836539557,95.04675936827289,96.32400948660315,0.09423437504075172,2.2309227270475986
C00846,938.6412275214668,11.833949154444252,0.251348736183578,1990,60.497549661932155,14.022611739228175,1,46.60860498496799,42.39190010540957,97.32053771483515,97.93776334313394,0.91948019055796,3.522927853858599
C00847,902.0503559034073,25.594247045188204,0.505566586630652,362,59.4913326022804,21.447896071827216,12,48.39032918418853,76.68951457804953,96.15233292358704,99.45573268942007,0.6669945924354421,4.257333538572878
C00848,1291.954025183961,12.802950910712994,0.3813687844751499,968,80.22204078114032,20.115024539452374,6,60.17615029301191,58.93319563754496,95.46877768593963,96.11260305594907,0.01791695688959316,7.080291898690775
C00849,735.2068028347632,23.81674320316042,0.4960623696620911,1932,62.53587450156491,18.812899333694098,9,34.04708861669514,61.28392055916788,98.4682126716145,98.9548298103099,0.3660680357813307,5.043256964974273
C00850,754.4205480996728,20.563166171230108,0.5304386484255108,862,72.00223042112769,28.806120915832324,7,48.556172180559955,55.82440548588159,93.92458438294,100.0,0.8346405710248668,2.6924103508185424
C00851,737.8347052435424,14.122636140937182,0.5258656025374615,1539,64.8800782035471,14.912564219208026,5,39.52695675018783,71.59271757815584,98.1295525286283,99.5927249689846,0.4827912214456841,3.810344495099056
C00852,750.0141185511542,28.651865355657073,1.2166669558901537,1376,69.82673052660027,17.62793088283982,11,38.96976140936174,71.74739831665516,98.36897226710599,100.0,0.42122341594476126,4.446787563727017
C00853,735.2703170848268,10.83817900946112,0.24756860346874,729,59.90066322300064,8.184448952808822,2,17.022911668738452,65.02581527868257,95.24071264889751,98.32750812566324,0.6701629291967695,4.753683554298097
C00854,1064.0229755993594,23.514925041660007,0.9102707135069334,484,60.3911687087636,23.80329944400486,1,79.10787861064,68.47183658861472,95.35934307773506,99.45189792314748,0.8374390140712864,3.1852511396895773
C00855,1105.690764638174,24.00349390825787,1.4089795761527792,731,57.704018172845736,14.005738494687101,2,42.64230244323216,56.818654951193615,96.5539486374672,96.92322017846895,0.12545901718433572,4.365009772022939
C00856,747.2656671250943,13.976278745540132,0.543401817743302,1208,82.64995164792177,23.285683844004645,1,75.9407689929439,68.13304510363572,97.56407242092445,99.19379571851184,0.9200513924871517,3.782360862389459
C00857,700.1759968412389,26.354791800385975,0.4410405546261991,1123,72.57827251376995,22.760150657186507,3,74.23826178509727,54.9318333678929,96.69429001637155,98.98158220109114,0.3798826873570493,3.3962414373976832
C00858,934.8548001495527,16.499720912406282,0.6847376874098746,1505,83.77826235690497,29.745496293938892,6,31.852005282703114,60.03347433243603,97.86712492038376,98.4348667610565,0.6928288127000805,4.759595646698954
C00859,750.5998520294252,19.732161775679142,1.389862604180355,2437,85.38079846815943,21.24637788265606,13,35.40859775788878,55.880343759505536,100.0,99.97401112957775,0.6858319437233962,5.2738771734428225
C00860,963.9277271959919,19.561931032627324,0.897053815476679,2444,63.1012850929649,16.219566878399455,8,100.0,53.14172191021206,95.98456646170057,97.19182274322891,0.4891735527040903,5.34104127696162
C00861,886.5261437532339,17.194147551176712,0.5343928526962007,1420,83.22377476582845,20.26811479998546,3,86.51666695468859,49.663323034173146,93.56964005859317,97.71941372528951,0.29053610154771414,5.074386351133876
C00862,577.1660593004983,22.86484963895869,1.04193832559402,698,69.7881891709985,14.203735760857061,10,54.43266676009412,67.01535155788328,98.6518471660613,98.14319306203744,0.5857253807630945,4.0026304668597374
C00863,1128.5509362394112,22.760932323313277,0.24885392508178839,294,67.61989741781122,19.595800887544545,9,59.63271591551229,79.65908869220195,100.0,96.4555835433659,1.350132123630078,5.2145497614635055
C00864,1173.2579811571939,7.508808160570915,1.140679755221474,2206,88.78550644991162,16.99548747228814,10,43.6447647469506,77.56652957504339,97.78553672610225,98.34039791570038,0.15532998781454754,4.809054438104288
C00865,739.6980357128105,25.826041457268914,1.0043036538508838,345,78.30652694223147,17.648307751640644,5,62.782348855606116,41.15151996081847,94.82450264929267,95.42160438056924,1.3769252076419503,4.633941882952013
C00866,780.2137192115229,8.025048071785953,0.646095764430558,2209,64.71363617404408,13.508167560362182,7,42.09072578699551,79.3380457711031,96.7522152735296,99.57043180164231,0.596111531569387,3.8883068782982018
C00867,901.4557703304829,24.195277226049946,0.38070710077638453,1662,77.33189973289973,19.50223029881388,8,18.417632242629075,55.22762247573107,94.76295303157673,98.06995604984895,0.7141485668354556,4.003123872658472
C00868,910.2022221976645,24.7602308209655,0.3566595388582714,2440,51.014310217456156,22.121150128430344,3,31.21199584280108,69.01099522718387,98.2857109879259,97.21866064414435,0.265315675446109,4.573886936124554
C00869,968.5379690811095,11.454201418708811,1.067408668172955,2198,73.70969471709425,9.739516026641365,2,55.37966946131057,46.406770019291834,94.29741919460314,96.74843958155732,0.3914922333290076,6.9398744669855015
C00870,1211.8368169779428,15.53511427227249,1.414490251244531,1677,47.506126737127246,14.557036733674313,2,34.640789760953425,62.12969870811008,96.3997424263436,97.64813145557122,0.49883613998479226,4.80124248009139
C00871,818.1494990510711,11.365771989084386,0.48134612648560265,77,55.23400561197725,18.84023584590135,5,53.78900563155638,64.7058477434536,94.99132434741219,99.03238956615861,0.28172201164883504,3.888811497749714
C00872,706.3064959830783,16.710473818267587,1.0291933517757421,2035,78.76959547403679,6.2634167939329295,15,35.65610129020847,37.73092812120521,97.25364937026993,98.82160846810635,0.6164328170516513,3.6676105550305573
C00873,601.722538957385,16.15179429488555,0.0,1610,29.94631003859785,26.701322168564595,1,40.917629394964116,69.12400749516284,96.26731664572449,96.94169307908231,0.5371936432772915,4.008233387343797
C00874,718.4325928104546,22.677963193616037,0.5076911346714003,107,97.03767788612133,14.444445927234725,15,70.35697551543745,80.18902511757473,97.35352420650052,96.73094049105855,1.4403124569742933,6.677293447549065
C00875,844.0371448827166,25.86185247671765,0.7844705335645491,1571,82.51739081056901,13.30956240620786,2,59.454649857521886,57.38028081477558,97.04470110993273,98.98534805947948,0.23361032572781548,4.100743354054038
C00876,1173.0204154332018,26.374102864739736,0.3451582915090832,346,42.42200316265393,16.963288618716057,13,54.82604041635975,80.4025219624202,95.02668194455178,96.91647889307745,0.7410762066994349,5.4068705346102846
C00877,756.8299661734891,14.626991840530188,0.33174681260520206,2231,100.0,18.68686419399112,9,70.82135151527172,57.15459759821389,98.25375412705804,98.08986466111925,0.7991385127607299,4.124071754528644
C00878,890.2818312950018,16.744668757532832,0.46611022176555694,2346,100.0,14.217635510238313,7,63.650954680252255,72.74376796569926,96.90246869631378,98.18563196378642,0.271871780539265,4.761184541279628
C00879,847.0438787069046,7.899370846674298,0.9460963641631867,951,67.29262511515392,22.902068329944633,15,81.03813924252461,26.721450510733504,95.0229419842682,98.46809319759011,0.9747309981811354,5.291745274008722
C00880,1063.910789220655,13.164779601022868,0.7063354907968127,2014,56.102664029496346,19.998532697206116,15,46.722533278327475,96.28166668970195,100.0,99.28740564527281,0.5406691948473488,3.928097150190076
C00881,1304.847836657252,23.789109798584747,0.0,1148,95.29455361304296,13.813790531973222,6,47.266570386504846,82.43187367864435,97.95286033343424,96.10555559469901,0.0,3.8588883458472303
C00882,754.4436208743423,27.69349694128939,0.0,1727,64.84314793839611,15.387974415388143,9,31.580033204955786,55.73061743619482,96.69347889320139,95.13326101210927,0.9639398448418259,6.15886969445533
C00883,761.90090034672,10.593906768720467,0.49656741107141233,1241,72.41559261719281,10.416151518048403,7,47.278347087296446,30.41866460034273,99.83040905340364,97.14882907815748,0.2532236463590544,5.484592894895797
C00884,1037.9489578724329,14.445214445082634,1.0288432930267761,820,88.2593460088415,11.73329552232582,14,72.36585809744402,64.32042552458233,100.0,100.0,0.2808900215443603,5.290672318690728
C00885,972.740468132736,17.84156545824644,0.0,1576,67.69732804310205,19.937991641061807,11,78.39977270071842,38.34111679389365,96.70930115537223,100.0,0.9751608331569592,5.287276293122914
C00886,1182.407318632486,19.68096695291764,0.5501349119241847,1428,66.38418624524998,13.865677219650857,5,72.28549302556002,66.67280306336232,97.69479497286953,100.0,0.56113540703262,4.959575488311065
C00887,955.1070733586735,13.142378880470122,0.5368760717412895,1298,50.91407534192172,27.021422265245462,15,22.704546402110147,66.17348578746423,95.02399436399412,97.71052794835897,1.0671088602206,6.517775813175065
C00888,785.3274236583293,20.54436626678454,1.494168889104224,1604,60.54185356392977,18.35461600154571,9,74.49661382789321,45.87895246496963,96.70561449846397,95.32682737702275,1.1840664381461274,4.543908301877157
C00889,956.3178695246156,15.156963917574503,0.6074890941435682,195,66.08845230615897,11.235882874480023,6,21.906664781102727,76.81450535421567,96.60187489248025,94.48544134752224,0.4420286158710808,5.07726236720092
C00890,1049.5666445049235,17.913286374730326,0.9914944923704643,2033,51.42155216447999,12.283263569662186,6,71.16611183420225,72.0836205420926,97.3696540672433,97.07894275767589,1.0173049983820122,3.0490870714059874
C00891,997.6867926155255,21.277705488022196,0.8706285700437316,1314,52.78096272685933,23.26484847340714,11,48.379878521721004,74.63735005932845,97.66552095727403,97.70288955477596,0.3978156794428472,3.6750393134087593
C00892,941.3093255993136,18.03853361886563,0.0,1957,70.50401974965985,17.617431986954628,4,67.6455996508094,60.13286555503343,98.11965689765611,99.95093810158394,1.5932463668528707,3.2991810001649595
C00893,1042.0014441260478,15.381684656840587,1.1841036083158687,2441,42.25443781492059,22.95997413278818,13,31.015929737897814,38.767138996294406,97.47528531259992,99.30170818931367,0.4228171981875139,5.774063583516149
C00894,1060.4732062802211,17.342341176445014,0.907698252728144,1822,56.81255476568003,16.167560099609673,12,76.08101738871065,74.66808408316706,94.57851474674167,98.34110761848743,1.1104349763840016,1.9474598479792502
C00895,1098.788618386755,17.46982224476799,1.0541343198372948,1108,99.16890990395534,15.19883953748245,1,28.630454570111997,55.944429012963134,95.12306578851783,96.66523284358829,1.0375160103526302,4.097689977247278
C00896,966.7677797661356,15.779933820707233,2.763118853218163,2098,64.81797029289892,23.597236855171925,5,42.967811604642804,39.153297852109965,95.90718476107266,96.55883066263266,0.8264351288435735,1.5062933973393773
C00897,819.9187455429662,16.447223623997385,0.0,2069,62.939148876942234,13.707113114857037,11,37.03429670015737,80.2805904896149,96.43551881615355,98.38119153060715,0.4317827354333267,3.66871210451811
C00898,876.4084635579981,27.591883023028302,1.6623483248805542,202,64.7508124822774,20.44527066685181,9,23.422872649195018,91.49111280753763,99.10154858094423,99.04557646825958,0.6394410032234363,4.009051050268134
C00899,1067.1716139715043,21.365516687647432,0.6562762402998222,557,64.98771427818501,16.941081947993162,13,56.70149621659243,59.38127806531195,94.67412202629417,98.58782189336837,0.0,5.884871093794044
C00900,702.9515792222975,16.227118091825037,0.9436644522015047,540,78.62303304757576,22.393617066878875,8,87.50960412106531,92.38681731904938,96.2851699036586,96.44810306059001,0.7897680153529001,4.896627939221458
C00901,916.3611955971222,22.18172642706441,0.7772438773493789,394,77.57299229766701,27.092419937678997,8,100.0,61.36972092917024,98.9060189964281,98.97600144318812,0.8398461324113541,3.6668584766710337
C00902,779.1990137810751,15.99708306146394,0.5878818333009783,1985,64.13862380403219,16.039111583994956,5,56.74880416755246,54.293161437504736,96.40024505100678,98.63886645065212,0.7533997676245485,5.565963719731826
C00903,855.1740681282671,25.03874782551985,0.5150835358806207,1811,66.79243865293087,15.26428930601772,12,75.1002629512154,50.54312318721784,97.92083129968564,96.39400039071474,0.0,4.517832254529758
C00904,1080.1213352693137,20.217853153188564,0.9647543677865046,270,89.69159676985089,21.329041945186777,9,59.17770348271367,84.55623611989114,96.72091591414419,96.82351854454961,0.19374542196407551,4.537566858707252
C00905,884.3978322435826,17.356187135974626,0.041413151664160486,1988,47.34542868294625,12.589982023984659,3,63.97989750582783,48.29784177918342,97.51356651464944,99.03274396184236,0.4007636068605349,3.297328492228008
C00906,858.3585786681068,20.686301554861664,1.1752895837608828,1992,69.13626975176918,26.082327289250177,3,48.8413242797097,71.0290396496248,96.54305491238092,97.64823869728116,0.8166635732756184,3.5099862860968605
C00907,605.2258946236145,8.574743087589004,0.5919027975573731,772,72.02869810526848,25.230112750282366,1,58.51138465760684,51.612542474111876,98.3341309454567,100.0,0.8157355622571938,3.6749027000544756
C00908,984.3256418848997,11.239395186541168,0.23496533047982116,577,58.34975709851327,13.004401804197848,9,64.67461668291571,53.095398561384556,93.90988718518713,98.75169391409686,0.6319104832115283,4.54646127315419
C00909,966.1871526053935,10.836449961605668,0.5749935710020933,1572,68.27295094763053,10.08437590296547,6,44.587724880226034,75.4537454095435,96.2733759832229,97.2700532177161,0.9540982146415826,4.577885726980675
